Date,Water_Usage,Electricity_Usage,Waste_Collection,Temperature,Humidity,Rainfall,Water_Flow,Electricity_Reading,Waste_Level
16-08-2024,1324.206231,443.517802,28.14661123,19.80743963,54.31247819,1.489331721,99.28380497,211.7155932,13.09307908
17-08-2024,1333.940368,405.6334472,24.46128662,24.97370403,64.16905564,0.71844275,109.8351755,180.6235433,15.49778747
18-08-2024,1327.754246,392.0597084,45.47662153,22.11586035,72.19546052,4.590550735,109.9389,164.535814,15.85118211
19-08-2024,1197.159504,544.8518692,28.57553202,22.66451784,59.14276855,0.242957569,96.80328848,230.0436752,16.95074924
20-08-2024,1131.088893,421.7134107,29.507342,24.30587042,59.65042913,2.474402025,78.23864799,226.2092755,14.07798071
21-08-2024,1153.92047,424.4226613,29.60840542,15.01442232,54.9841457,4.595284482,88.81648005,197.6523441,12.32111223
22-08-2024,1217.265319,504.0957812,36.45444032,29.50253554,48.78200993,2.709649453,90.97190929,203.7497159,14.80184886
23-08-2024,1168.953394,457.4132056,16.2637891,21.12878543,61.4406998,3.099793143,105.3749221,208.5354755,13.50244041
24-08-2024,1064.111945,559.1379099,26.28558791,18.8015832,59.53257318,1.217112176,95.47456646,205.9442956,16.73541104
25-08-2024,1287.72974,542.5143358,27.93698619,24.78858235,76.33512721,0.1971855,108.3525115,228.4640095,12.55112821
26-08-2024,1334.039437,517.4040218,33.90217685,18.22781518,59.46064857,0.087782664,91.01046873,160.0673035,14.31301574
27-08-2024,1262.123782,444.8652554,32.73404859,27.02429,28.9835203,4.432363685,105.514318,234.5178653,12.00987258
28-08-2024,1326.187048,422.0589111,26.18981912,20.75735202,47.13363706,3.056634843,105.8971738,191.9018988,15.14322937
29-08-2024,1231.031667,285.7213941,36.53069858,27.02698161,68.95441985,0.672659432,94.93945051,202.8842097,17.4484268
30-08-2024,1384.732691,437.5949301,31.54268764,33.90777991,58.08787535,1.903213452,83.59069856,214.16847,16.36426246
31-08-2024,1316.780835,414.2900921,25.75089766,35.29401355,54.54709557,0.841849977,112.9152257,197.7075352,14.21967579
01-09-2024,1369.206568,470.8904584,26.55293179,21.50731387,69.83284778,0.255393149,82.00733918,188.8182633,14.31264945
02-09-2024,1267.347771,399.8903073,30.34448393,23.26081508,51.62503136,1.063147213,109.1772166,203.0544472,18.15057321
03-09-2024,1169.31017,425.8026628,28.83453915,28.58484723,65.05449392,2.830643005,108.3572732,188.4359224,15.68261623
04-09-2024,1450.958135,508.9972018,31.10181336,13.67303458,53.90825446,2.478986064,102.6968246,187.1152677,15.95531987
05-09-2024,1126.181163,524.7037627,28.10808452,16.75610292,63.96759849,3.559445493,115.5401255,192.6543579,14.37089242
06-09-2024,1082.914396,410.5992286,26.39529889,33.93723134,56.05457187,2.254980267,95.82885268,172.5486303,14.6903995
07-09-2024,1041.360984,474.7820996,32.72010625,30.40954373,50.19069597,2.843458305,96.53450638,188.327806,12.95985159
08-09-2024,1170.994975,492.9177466,22.60043383,32.20243587,58.5478939,0.620801106,126.9819089,200.6384055,13.65738315
09-09-2024,1138.217295,492.9291329,26.81019827,23.05738236,61.52297069,3.071511121,89.73230264,190.7467547,15.21148341
10-09-2024,1276.376235,479.4354588,28.86230287,17.36720004,49.2418145,11.18779993,97.58131662,159.2177672,15.02474956
11-09-2024,1300.392145,382.938476,29.90129047,22.02050062,64.82886848,0.480236234,92.77989282,200.7813704,17.12667574
12-09-2024,1379.256454,427.8737882,33.40236574,27.71480672,73.95532375,1.917811366,96.5623082,223.8498586,14.56768707
13-09-2024,1280.952112,437.945903,40.12417306,24.98785583,55.25319269,0.815271641,100.8966502,219.1360518,16.28924898
14-09-2024,1420.171261,456.8179726,26.7187219,23.87398252,72.88732293,5.68658697,83.73446621,202.7478049,13.40497789
15-09-2024,1308.695162,539.2752833,28.07372795,25.3005475,43.01371695,0.693079427,96.31536604,182.0419588,16.37832927
16-09-2024,1275.213302,371.2066909,28.84631233,23.98066002,54.64821478,2.533213954,107.448997,215.3791616,13.56047626
17-09-2024,1425.00837,524.5114048,33.14540736,29.35161862,73.47408156,0.214278944,107.889585,198.7031962,12.87753085
18-09-2024,1288.667673,520.3256942,21.41264884,18.4345845,63.69373721,9.898864831,89.27976912,165.2960246,17.32525963
19-09-2024,1267.511527,432.0797346,27.08851869,33.50759892,41.31232931,5.008024429,104.4854894,200.9929375,15.40800807
20-09-2024,1200.932251,469.5457977,30.15943116,21.88043274,70.52152526,2.195433715,94.53808869,197.5265119,17.45172685
21-09-2024,1283.49074,419.1636173,33.76415203,32.10282656,45.8873837,5.763702623,87.24305535,212.9103931,13.6491246
22-09-2024,1361.544684,434.3618143,35.10707379,27.83572415,45.86560409,2.075290588,86.33379853,201.9237623,19.85376914
23-09-2024,1355.398034,425.8632573,20.70214654,22.89091634,46.12088796,1.550012289,98.8430735,201.264419,17.45107824
24-09-2024,1179.685233,514.598948,24.65156285,21.75935604,44.99543996,0.534670237,89.1273697,160.6763581,15.69354052
25-09-2024,1374.833289,402.6178124,26.91807771,19.58248518,70.25872512,0.149568399,107.2003466,213.6831653,12.96759906
26-09-2024,1515.400816,406.9958117,23.22942572,19.80378818,63.89364185,1.341461681,83.93403061,198.8242694,15.58704613
27-09-2024,1266.248446,455.5012259,30.44998251,31.85018396,61.02804376,0.031179578,109.6107669,231.5661291,14.54227186
28-09-2024,1232.260189,477.2450078,35.8464594,23.61639775,40.62134635,0.385980882,117.1721888,193.0638744,12.73062028
29-09-2024,1180.467994,552.1094516,28.1600679,26.15184584,58.66275199,0.432602084,97.17990488,190.0062763,15.13599947
30-09-2024,1329.228754,404.2019511,34.20633468,13.23541022,52.92709068,2.775990863,90.93404472,224.6499579,15.13649675
01-10-2024,1266.52887,438.0927009,31.59004678,24.09565626,53.4385513,1.117045598,116.5037344,218.6173043,14.23142617
02-10-2024,1286.905009,525.7330381,25.83073312,33.86573738,55.40853113,1.345978989,103.2345435,168.4628611,13.42705077
03-10-2024,1459.608568,437.3299642,34.11302818,26.26800118,63.40708198,5.327243775,103.0373057,192.7545421,14.0065169
04-10-2024,1254.691724,439.0886681,29.79390096,17.9645227,52.60082367,0.063338507,111.1367564,198.6124311,12.91922328
05-10-2024,1155.083233,427.3720498,22.49283404,31.11148763,48.67434467,0.610911442,109.6722547,196.8929436,17.65631123
06-10-2024,1307.650569,494.9883467,36.67893642,18.03890628,57.08278173,0.234371343,127.3727463,212.8825337,14.86604224
07-10-2024,1607.950402,443.4440084,25.06341442,21.57677138,45.62570859,0.65450158,100.6303167,201.0137418,13.69634278
08-10-2024,1195.298374,479.7108932,30.33506904,26.04465347,66.88760073,0.121881082,104.7068888,174.8882173,16.41115261
09-10-2024,1478.86719,415.3397172,22.47894415,26.16203384,63.93912222,1.431964051,104.9814947,228.6386152,12.72644107
10-10-2024,1416.031378,531.2398254,21.42481133,17.67638563,54.48683012,2.366436121,91.91370144,200.692058,14.93014488
11-10-2024,1378.527844,494.2298929,33.13968498,19.32807726,64.70340548,1.17111357,100.6083128,212.6417249,17.08093296
12-10-2024,1202.567335,473.1264917,31.44313588,35.08862759,75.49988404,0.921362415,121.6940685,204.5648798,12.29290571
13-10-2024,1389.169704,450.8482169,28.32338934,16.6748909,52.06835687,1.167956159,85.95774133,221.7351001,11.34786764
14-10-2024,1237.560175,437.9993763,27.90628976,24.55118629,73.44720543,0.075731064,108.6385967,199.8454654,13.83868231
15-10-2024,1489.659563,446.154536,26.24786942,24.46928188,44.88095068,0.154909645,96.64003142,208.6579174,9.301188905
16-10-2024,1155.461396,460.6725382,19.7572692,16.0796622,57.2109018,0.052615056,101.2845571,196.5546511,10.03122578
17-10-2024,1187.33304,432.6827785,32.08355051,24.2475921,58.44268696,1.224862963,118.6956704,210.9441338,14.90017651
18-10-2024,1262.073167,502.1980445,23.61074944,24.51383106,70.34753208,1.001668372,92.92884979,212.7314488,15.23049488
19-10-2024,1304.694998,392.1767996,36.05589343,22.12319564,66.92674548,0.525915508,105.1725128,207.2825778,15.00460962
20-10-2024,1522.319734,452.8876573,31.42406477,19.05133237,47.33571988,2.023659702,95.20455518,223.606223,9.447983469
21-10-2024,1240.656796,445.1419183,24.55969403,33.4505003,44.40157843,0.107152263,87.57638178,216.7117473,13.90819472
22-10-2024,1325.682179,451.302646,25.32585635,25.80601582,60.78580487,4.602514114,88.12468247,210.5272464,13.67468635
23-10-2024,1393.156938,472.6784083,23.52484951,24.570694,74.81548602,0.093074179,115.703846,155.485062,12.7739537
24-10-2024,1394.116261,556.7975948,24.57338324,21.8817152,56.55200838,0.134190108,103.9165899,235.5492601,12.31646895
25-10-2024,1455.77408,437.403104,28.01413486,23.02568709,52.73569822,1.663419148,87.64623375,214.3712032,14.77091139
26-10-2024,1355.056774,363.2453619,29.53694059,34.3320679,45.90986613,0.238073398,98.38542647,209.7291032,15.15929881
27-10-2024,1375.203481,378.2826378,34.21694776,24.48351053,51.51811065,1.245191256,80.17162593,177.95194,16.07289986
28-10-2024,1335.43769,515.3493961,34.34086143,31.1068158,62.49493245,1.837426745,93.24110922,201.0360111,14.02656967
29-10-2024,1206.205441,472.0802017,38.49951706,25.24643638,48.65607633,0.718718122,92.72168965,189.7658572,15.24161964
30-10-2024,1294.92233,377.7731429,28.27637004,25.83249839,72.4978649,0.581303026,96.60957696,188.0078471,17.89982627
31-10-2024,1202.345073,529.5357144,34.06457504,22.88827192,51.9666884,2.47469431,106.4422833,178.836413,12.38860065
01-11-2024,1243.851106,401.2748334,23.85990614,27.63848349,66.71572657,0.736996437,117.793016,185.9110721,14.23242685
02-11-2024,1287.52321,393.3903712,24.25465744,31.18701226,42.1788147,1.111610669,88.09848429,198.0061396,15.7497858
03-11-2024,1302.569493,388.0042208,34.33525225,30.99738687,62.38208013,0.613919068,94.60297621,196.8615691,14.99692676
04-11-2024,1270.850113,377.4973806,32.07723198,16.34196218,43.40567404,0.374570506,84.27279672,202.4490345,15.82287287
05-11-2024,1413.679971,456.6013407,23.15526632,19.89899405,52.68140422,0.3352904,109.1740671,219.7701098,13.48734201
06-11-2024,1186.524902,446.4413761,39.14482022,26.01692142,55.3297981,0.585165687,102.0982073,187.6953331,14.7328057
07-11-2024,1097.122625,392.8100777,27.37013319,20.80149521,56.42629391,0.856231063,89.35452245,204.9413475,13.63300673
08-11-2024,1321.526184,414.0757426,17.52071305,18.28993237,71.51491484,0.243519172,91.43022954,204.4504689,14.47661201
09-11-2024,1390.535387,536.4563382,25.9637663,25.54507408,58.36625091,1.949822518,95.4685441,221.1618614,15.21259489
10-11-2024,1218.686692,374.228527,28.59504081,29.63144209,66.25257759,1.039045263,74.42595363,200.3602376,13.7891075
11-11-2024,1147.529547,529.4331119,25.49845601,18.86395178,52.18681607,2.16307619,83.0976157,219.7411669,12.96419033
12-11-2024,1329.194706,454.319311,18.59837908,19.62434639,56.52826719,3.14044162,100.1574052,216.6935344,16.92144966
13-11-2024,1297.236876,423.7227326,26.66878739,22.30143073,52.99845746,4.726685047,93.97294058,231.2090989,15.29516503
14-11-2024,1323.24421,488.4153073,29.05856881,18.18285059,61.27121689,1.081977996,92.60274981,209.7275055,16.58348231
15-11-2024,1256.258659,479.2292051,25.42069139,18.82510953,45.46724942,0.832872278,99.97318037,191.8244133,12.51848977
16-11-2024,1295.916344,473.2371744,32.41691275,26.41764948,73.88651766,2.376957884,99.80573102,205.0913465,14.87988251
17-11-2024,1518.545596,458.4170901,23.72845311,17.92326442,58.0195302,1.083609354,99.31233643,196.4238809,15.4464777
18-11-2024,1274.074381,407.4607048,24.69013312,26.86377286,60.55540285,0.328713907,101.4488688,186.8401153,17.19373856
19-11-2024,1088.812737,415.0897837,36.80034799,28.87814229,46.56492743,8.724061705,89.13972704,173.1633588,12.33852083
20-11-2024,1322.465593,414.3714886,42.35288834,32.16774246,59.19005454,4.212286015,116.6982661,236.2288335,17.76632174
21-11-2024,1156.734265,564.5774285,42.6159205,20.24914372,66.49194147,1.420617028,108.2101795,188.4005634,16.50468563
22-11-2024,1471.13031,468.1204821,28.25341284,26.17571897,60.12889237,0.188668411,86.20407938,227.6674708,14.45976378
23-11-2024,1471.615329,368.0761335,32.44202127,28.1730888,51.90383565,0.327498262,98.1045577,191.6894857,17.09744334
24-11-2024,1300.443829,402.4267835,29.32413151,29.40370828,58.88274001,1.406334753,90.56910973,186.3060319,13.77910255
25-11-2024,1170.146502,480.1172893,22.03767387,25.499742,64.90625165,0.315646871,91.08115143,208.9935578,10.81394349
26-11-2024,1285.24995,526.7749127,26.60925853,21.51576141,78.40546446,0.133485232,111.1536998,181.0244043,18.66547225
27-11-2024,1344.080344,429.4824875,35.42863261,31.78821173,74.28472674,1.205523094,89.86306973,232.5004425,13.18207381
28-11-2024,1525.26381,409.084357,31.57823815,15.96978029,53.15732363,5.127273996,89.05361467,198.8701722,14.9911236
29-11-2024,1222.037582,541.6666176,26.6149724,13.88428708,64.40263769,2.281577096,102.3103094,210.4516637,11.68752276
30-11-2024,1403.300637,466.4852496,36.12117126,16.68027609,63.20639394,1.617172184,128.556063,200.2537206,16.90036815
01-12-2024,1306.963116,422.5909047,17.32203357,31.2463894,52.77755062,0.694201862,97.3199142,181.9893516,15.31982345
02-12-2024,1350.443737,503.7016357,31.1154622,25.34439981,61.94802259,1.92641115,108.8987338,206.813257,17.82758783
03-12-2024,1613.93222,502.2350058,22.64575648,27.90090569,68.75236611,6.323533903,85.12887577,198.3208431,12.99346552
04-12-2024,1388.88008,404.2588094,24.50958072,32.56411184,41.78210761,2.002453259,102.637361,171.4808457,14.5200757
05-12-2024,1248.077651,395.0434063,31.74524239,18.10671546,71.15383672,3.533693004,101.8596779,181.8486249,17.35404329
06-12-2024,1214.4585,427.2542068,32.38430102,19.6553728,75.31322928,2.446230954,103.7585251,195.5644954,18.76637116
07-12-2024,1326.870534,451.5004414,26.50994116,21.97787535,52.81335831,0.428751997,113.2280495,205.9359697,11.6490034
08-12-2024,1240.369069,524.6990559,14.59191992,19.06779581,55.03341779,0.466804598,100.4817658,197.540047,13.09860361
09-12-2024,1414.36007,473.880562,26.44031684,27.31525214,61.68474129,0.714956572,95.85460411,210.8977042,13.08753075
10-12-2024,1267.534104,522.1530258,26.2463012,22.00073304,60.18280447,0.479478899,104.1151511,195.1031204,15.91996417
11-12-2024,1285.152772,512.1542459,23.09391551,29.17827951,67.91856783,2.675877879,102.1513698,186.6408699,17.6649775
12-12-2024,1203.832355,369.2671169,23.78078584,34.37948251,70.24223187,1.703387486,91.34129134,213.6942386,17.56560703
13-12-2024,1237.630175,486.9500392,25.19699773,30.82837426,52.55169543,6.91881068,86.0560689,197.9373774,17.06401242
14-12-2024,1322.128303,440.3814156,39.61676595,30.49197048,75.4261307,0.783461108,89.34016307,186.2949132,13.76062689
15-12-2024,1296.014732,516.5329323,27.22140148,30.45172843,62.42401563,1.140302034,97.79374818,208.3297179,15.20977963
16-12-2024,1247.68696,458.9230294,35.64194027,19.52556678,43.69830662,5.229546245,105.3613351,197.7347376,16.89233506
17-12-2024,1250.868629,419.4736385,40.04792447,29.83592832,60.55271449,2.026061445,104.2401566,186.9260566,14.65842006
18-12-2024,1325.060297,470.4364497,32.24041543,27.13707591,67.10070486,0.705508953,91.12159253,228.1389436,19.69390414
19-12-2024,1282.197579,473.5196837,40.33385972,24.43679927,64.77033031,1.149059667,111.8559268,195.5368181,19.92085443
20-12-2024,1156.680013,462.5695762,26.77953736,32.96445215,77.66175479,2.720771346,89.9733476,194.9491805,13.43803035
21-12-2024,1493.001792,365.8307231,41.12399545,26.11951829,72.45904575,0.43654307,108.7060735,228.0745038,18.60844543
22-12-2024,1309.043296,381.1643019,30.11261471,24.73489402,61.84672749,2.301933868,95.96735251,164.5661487,16.44539445
23-12-2024,1363.911608,360.2267664,28.19292681,26.26362821,64.75707325,1.841882986,100.1915049,213.4356307,12.34741024
24-12-2024,1307.246152,424.3880991,28.88100868,22.61950991,59.68799541,5.021439159,94.60724555,189.1737576,14.91748963
25-12-2024,1486.260324,459.6069563,37.12580896,28.2603916,73.43080053,9.557046871,120.5354657,156.6451338,14.44511893
26-12-2024,1346.645901,409.6387593,26.85754672,24.59465612,59.24908884,2.011183263,99.33909287,209.0728364,13.34539474
27-12-2024,1324.79381,438.4514538,25.82654138,27.4675467,41.8568729,0.81128926,102.2213408,240.9750565,15.79229583
28-12-2024,1280.064519,472.1160533,22.53877383,27.15148177,64.22051294,0.786268866,118.6379745,186.8339081,13.7145822
29-12-2024,1394.591747,395.1617647,27.11029764,42.36419666,42.5090161,6.01003242,92.34828683,179.7735395,15.73202932
30-12-2024,1439.069874,398.6709366,19.90300834,23.8570753,45.81605612,1.243194357,105.5261514,171.6200924,16.61809041
